24673,7193
142953,7193
148326,7193
78878,7336
48656,7336
81574,7336
126025,7336
10851,7336
2181,7336
198485,7336
36301,7336
189115,7336
179913,3923
40014,6366
141007,6366
93241,6366
116858,6366
15489,6366
221688,6366
138349,6366
120272,6366
196632,6366
50343,6366
27287,6366
154369,6366
44703,6366
76752,6366
224547,6366
230736,6366
210588,6366
3524,6366
206107,6366
50832,6366
13587,6366
66388,6366
115004,6366
44275,6366
169781,6366
212091,6366
52007,6366
154086,6366
51317,6366
16825,6366
46078,6366
45234,6366
82861,6366
164235,7267
5278,7267
32982,7267
15679,7267
37353,7267
24298,7267
156979,7267
44905,7267
131827,7267
77453,5308
65975,5308
63379,5308
44727,5308
87432,5308
161314,5308
150476,5308
63536,5308
227599,5308
39100,5308
131434,5308
186507,6465
20725,6465
225321,3234
41945,3234
83417,3234
52812,3234
37822,3234
106858,3234
4118,3234
164235,3234
8016,3234
27091,3234
57185,3234
9757,3234
179772,3234
86034,3234
82305,3234
55571,3234
225446,3234
157112,3234
109885,3234
189347,3234
177940,3234
2531,3234
30321,3234
119242,1475
205726,1475
131795,1475
55339,1475
37289,1475
64664,1475
22001,1475
196942,1475
94288,1475
53533,1475
152176,1475
75965,1475
65403,1475
209463,1475
221078,1475
141737,1475
8487,1475
197162,1475
99780,1475
130741,1475
149811,1475
124419,1475
75556,1475
114483,1475
229656,1475
17973,1475
212332,1475
50247,1475
224412,1475
226311,6
9890,6
126580,6
91854,6
117402,6
76574,6
96254,6
222827,6
34593,6
129548,6
12125,6
81599,6
229680,6
33090,6
211122,6
214178,6
229533,6
162495,6
34763,6
50082,6
202956,6
1386,6
21087,5798
196845,5798
222226,5798
158688,5798
53767,5798
43402,5798
216440,5798
199244,5798
188774,5798
159403,5798
64229,5798
40868,5798
67240,5798
178620,5798
121215,5798
43724,5798
87360,5798
20715,5798
29034,5798
127545,5798
223754,5798
181173,5798
193574,5798
201240,5798
172033,5798
2053,5798
201240,4694
193574,4694
215526,4694
202264,4694
43724,4694
121215,4694
1442,4694
3630,4694
127545,4694
10616,5202
37387,5202
215386,5202
224871,5202
188555,5202
112705,2490
92304,2490
170503,2490
50859,2490
207620,2490
72952,2490
190692,2490
214886,2490
6855,5556
127172,5556
135758,5556
20720,5556
135247,5556
215854,5556
230940,5556
597,5556
84691,3606
6726,3606
61931,462
90906,462
188146,462
139661,462
28395,4905
60378,6839
206326,6839
187053,6839
112407,6839
25687,6839
100954,279
10053,279
134348,279
205764,279
34970,279
119466,279
125967,279
66626,279
132958,279
155433,279
188629,279
42626,279
65353,279
222167,3304
116023,3304
210588,3304
150895,3304
173148,3304
339,3304
52843,3304
24352,3304
102001,3304
142272,3730
17195,3730
42030,3730
60197,3730
22279,3730
131961,3730
88669,3730
152171,3730
8608,3730
95120,5373
98618,5373
173311,5373
181084,5373
66890,5373
147215,5373
215871,5373
137347,5373
139268,5373
60606,5373
99103,5373
95470,5373
49398,5373
224728,5373
60644,5373
97910,5373
112271,5373
70475,5373
3522,5373
172419,5373
127891,5373
51412,5373
182610,5373
24540,5373
62092,5373
176696,6499
169980,6499
88303,6499
115414,6499
140741,6499
80238,6499
230491,4258
128850,4258
221831,4258
231118,4258
5535,4258
66800,4258
119782,4258
60920,4258
214861,4258
121791,4258
51713,4258
169614,4258
41008,4258
132944,4258
193246,4258
35968,4258
52625,4258
40168,4555
172750,3434
44970,3434
109557,3434
72965,3434
132325,3434
38099,3434
85131,3434
231216,3434
192156,3434
111325,3434
125361,3434
49496,3434
154576,3434
53273,3434
9311,3434
64476,3434
128740,3434
181779,3434
217905,3434
199628,3434
199203,3434
205684,3434
120348,3434
91240,3434
163692,3434
101000,3434
2551,3434
120458,3434
32568,3434
4019,3434
184218,3434
187149,3434
77713,3434
29590,1148
120348,1148
187149,1148
2551,1148
157290,1148
181779,1148
17097,1148
45536,1148
128740,1148
151939,1148
85131,1148
199203,1148
132325,1148
217905,1148
125361,1148
100092,2438
82854,2438
19789,2438
68775,1458
52511,1458
102088,1458
213547,1458
153809,7913
94866,7913
134348,7913
142755,7913
117498,7913
30346,7913
42626,7913
87026,7913
104010,7913
155433,7913
33410,7913
111126,7913
169781,7913
52407,7913
110590,7913
123778,7913
102334,7913
132958,7913
153461,7913
149079,7913
177780,2440
187611,2440
130123,2440
140653,2440
204677,4471
176854,4471
194564,5590
48103,5590
184306,5590
39100,5590
20725,5590
163767,5590
211275,5590
203518,5590
131434,5590
180040,5590
64273,5590
231419,5590
161314,5590
102295,5590
166570,5590
33604,2481
19809,2481
196530,2481
123146,2723
30337,2723
70470,2723
206041,2723
75026,2723
35423,2723
104079,2723
148075,2723
110813,7452
9800,7452
198418,3872
27139,3872
97562,3872
202799,3872
218822,7447
122036,7447
37153,7447
113466,7447
109212,7447
141451,7447
187183,7447
29144,7447
217191,7447
65254,7447
47337,7447
193461,7447
86938,7447
227178,7447
7482,7447
85781,7447
115416,7447
178648,7447
162222,7447
152138,7447
146453,7447
115528,7447
142972,7447
34212,7447
4611,7447
213372,7447
9068,931
40007,931
142144,931
29155,931
78764,931
109902,931
230059,931
12531,931
212610,931
130212,931
143200,7907
100962,7907
81033,7907
101672,7907
154656,7907
6606,7907
6027,7907
55815,7907
197859,7907
52511,7907
20416,7907
22780,7907
71436,7907
147215,7907
206958,7907
155808,3278
42626,3278
110590,3278
52407,3278
208015,3278
34970,3278
70933,3278
111126,3278
117498,3278
229279,3278
128555,3278
149079,3278
85551,3278
200116,3278
104010,3278
198592,3278
100954,3278
206946,3278
188386,3278
192205,3278
132958,3278
134348,3278
154119,3278
149091,7001
218813,7001
227771,7001
16386,7001
146739,7001
87572,7001
117041,7001
36100,7001
95628,7001
86018,7001
183563,7001
35039,7001
183928,7001
200560,7001
161283,7001
227547,7001
2670,7001
181249,7001
138916,3525
210575,3525
126430,3525
192577,3525
83036,3525
127668,3525
2577,3525
90749,3525
121043,3525
68135,3525
166322,3525
185809,3525
23640,6478
206758,6478
89621,6478
18473,6478
120502,6478
104636,6478
175259,6478
201549,6478
192495,6478
102582,6478
23333,6478
96178,6478
206202,6478
82430,6478
108991,6478
169980,1680
23638,1680
173048,1680
37578,1680
50851,1680
64523,1680
62404,1680
230040,1680
159059,1680
195823,1680
101503,1680
60934,1680
214606,6239
94543,6239
147732,6239
59066,475
130043,5203
3044,5203
166216,5203
169750,5203
222619,5203
80411,5089
86951,5089
77269,5089
135812,5089
173148,5089
92304,7113
93047,7113
9203,7113
2843,7113
50196,7113
109673,7129
143581,7129
190271,7129
197475,7129
127456,7129
125250,7129
102215,7129
19809,7129
199382,7129
66738,7129
146079,7129
150438,7129
153861,7129
136718,7129
186662,7129
58120,7129
222046,7129
122006,7129
137659,7129
164469,7129
9093,7129
37179,7129
183594,7129
152614,7129
52634,7129
175854,7129
189776,7129
135930,1358
170180,1358
182105,1358
168223,1358
51665,1358
69732,1358
146156,1915
48728,1915
135004,1915
125343,1915
71986,1915
125318,1915
85325,1915
188650,1915
215982,1915
222955,1915
25999,1915
95571,1915
119556,1915
121271,1915
148751,1915
61931,6206
30003,836
209607,836
200627,836
196001,4420
89910,4420
135097,4420
77240,4420
3033,4420
34101,4420
156556,4420
207090,4420
220982,4420
121760,4420
209668,4420
65326,4420
12695,4420
95721,4420
283,4420
80253,4420
190222,4420
43497,4420
52179,5550
74263,5550
205891,5550
197723,5550
230924,5550
191443,5550
159270,5550
205411,5550
58261,5550
219246,5550
85663,6396
177780,2457
17200,2457
17496,3167
44476,3167
36753,3167
81267,3167
11474,3167
172531,3167
100514,3167
94078,3167
120571,3167
96927,3167
6097,3167
54994,3167
112172,3167
29484,3167
125050,3167
49153,3167
105919,3167
155603,3167
38712,3167
192779,3167
109271,3167
64302,3167
125235,3167
86913,3167
58274,3167
201396,3167
169093,3167
202191,3167
121451,3167
55311,3167
66491,3167
160298,3167
196530,4685
213068,674
135100,674
194853,674
129643,4191
83459,4191
153113,4191
143369,4191
18342,4191
77215,4191
88342,4191
197968,4191
37116,4191
107576,4191
228358,4191
84201,4191
166334,4191
58121,4191
79222,4191
206194,4191
230373,4191
14658,4165
18642,4165
157922,4165
139629,4165
58445,4165
136496,4165
80941,4165
150438,4165
104881,4165
23319,4165
119496,4165
227814,4165
126068,4165
22911,4165
168058,4165
20941,4165
102215,4165
12508,4165
210154,4165
1157,4165
185535,4165
117367,4165
187808,4165
153672,4165
135822,4165
78212,4165
75894,2849
175715,2849
62337,2849
12652,2849
190227,2849
207003,2849
91134,2849
136689,2849
150232,2849
220448,2849
124649,2849
196502,2849
210432,2849
222751,2849
30458,964
68139,964
199235,964
37931,964
93159,964
29801,964
57499,964
160425,964
172243,964
2267,964
101670,964
219158,964
142883,964
56013,964
101409,964
77050,964
20117,964
10611,2552
225872,2552
16933,2552
135811,2552
111914,2552
197968,2552
46958,2552
94147,2552
213912,2552
57169,2552
115275,2552
160847,2552
201363,2552
3797,2552
121428,3583
26925,3583
136831,3583
51547,7049
201506,7049
163605,7049
70999,7049
128080,7049
105847,7049
118845,7049
147356,7049
4761,7049
117671,7049
120997,7049
113292,7049
173533,1254
74929,1254
98487,1254
25268,5471
54141,5471
213910,5471
117495,5471
9479,5471
104626,5471
125201,5471
16941,5471
58461,5471
110917,5471
79626,5471
208146,5471
140713,5471
177402,5471
11440,5471
155464,5471
162683,5471
131434,7093
180326,7093
4740,7093
199316,7093
224051,7093
39100,7093
20725,7093
22485,7093
150476,7093
99862,7093
64664,3639
93846,3639
101617,3639
134253,3639
53533,3639
142144,3639
190610,3639
100514,3639
181419,3639
224412,3639
95788,3639
65403,3639
221488,3639
75965,3639
218570,3639
166740,3639
140981,3639
67466,3639
157409,3639
51481,3639
98050,4514
65875,4514
130054,4514
89969,4514
34983,4514
177000,4514
152952,4514
227296,4514
179841,4514
58064,4514
147356,4514
10305,4514
151441,4514
202019,4514
197349,4514
65738,4514
171740,479
68775,2119
61264,2119
112218,2119
55815,2119
165692,2119
123571,2119
56452,7152
206772,7152
25687,7152
167198,7152
203780,559
59540,559
58877,559
106504,559
132375,559
22504,559
170585,559
210614,559
222751,559
11396,559
136689,559
158412,559
53448,559
190227,559
220448,559
96523,559
51784,3337
172243,3337
102761,3337
78012,3337
91872,3337
201587,3337
74613,3337
87891,3337
143667,3337
211947,3337
209145,3337
125050,3337
56607,3337
93159,3337
185439,3337
171429,3337
17838,3337
51964,3337
70116,3337
50897,3337
76016,3337
171482,3337
23266,3337
201396,3337
64138,3337
203128,3337
211169,3337
77475,3337
53395,3337
7893,3337
89133,3337
30660,3337
140742,3337
64302,3337
77050,3337
87355,925
102093,925
14618,925
107564,925
204951,1804
150074,1804
109667,1804
211797,1804
184282,1804
117389,1804
227771,1804
218912,1804
123916,644
196530,644
19809,644
129024,7590
223166,4402
165186,4402
217279,4402
97629,4402
135958,3303
2075,3303
222170,3303
33866,3303
22730,3303
185627,3303
87422,3303
121886,3303
171351,3303
36527,3303
139368,3303
31986,3303
27161,3303
33493,3303
223979,3303
204854,3303
92967,3303
147231,3303
21499,3303
222389,1596
69934,1596
183882,1596
123638,1596
123607,1596
225321,20
93179,20
95980,20
205993,20
208232,2097
222619,2097
15296,2097
54594,2097
106303,652
176370,652
186056,652
122395,652
123772,652
6855,652
47860,652
159386,652
127172,652
157531,652
230940,652
75922,4743
131434,4743
39100,4743
196833,4743
74501,4743
20725,4743
25590,4743
172451,4743
180040,4743
161314,4743
185988,4743
203518,4743
140952,4743
77453,4743
19032,4743
55747,676
42030,676
155748,676
223474,3607
83293,353
17195,353
173412,353
60368,353
62781,3079
208385,3079
50691,3079
123607,3079
87355,3079
171014,3079
196530,4990
101562,4990
69732,4990
33604,4990
23136,7163
211302,7163
111126,7163
94728,4679
176478,4679
146739,4679
36100,4679
181625,4679
97612,4679
229279,4679
95628,4679
222323,4679
117389,4679
189171,4679
140436,4679
207119,4679
227771,4679
218953,4679
9607,2163
8911,2057
150895,2057
105029,3358
187632,2379
110895,2379
37144,2379
42294,2379
48930,2379
54220,2379
184772,2379
117325,2379
173730,2379
120412,2379
191467,4946
205656,4946
43824,4946
64483,4946
6146,4946
181783,4946
193246,4946
177462,4946
114320,4946
147215,4946
215613,4553
176193,4553
44703,4553
154086,4553
13587,4553
68637,4553
66388,4553
229442,4553
157533,4553
15489,4553
180226,4553
230736,4553
212363,2614
108957,2614
160571,2614
72673,2614
119782,2614
141457,2880
9203,2880
91614,2880
92304,2880
74644,1595
25687,1595
26397,1595
120523,1595
228976,1595
142953,1595
45218,1595
230040,1595
148017,1595
220720,1595
112407,1595
60378,1595
53761,1595
149612,3523
1346,3523
180501,3523
146744,3523
181954,3523
172657,3523
36936,3523
49188,3523
178941,3523
148388,3523
156556,3523
60528,3523
30346,3523
220100,3523
74665,3523
40775,3523
194174,3523
154881,3523
185997,3523
105580,3523
81101,3523
10197,3523
86033,3523
208202,3523
181684,3523
99087,3523
201164,3523
138186,3523
220845,3523
134870,3523
72131,3523
142680,3523
73514,3523
231181,3523
118988,3523
138497,3523
209096,3523
154263,3523
175176,3523
217000,3523
121475,3523
5922,3523
10902,4381
2531,4381
157645,4381
33665,4381
32982,4381
23429,4381
12064,4381
193449,4381
145895,4381
58800,2832
220418,2832
183607,2832
230826,2832
205812,2832
77863,2832
196183,2832
78011,2832
196104,2832
68763,2832
159692,2832
76803,2832
78307,2832
3262,2832
71589,1640
149833,1640
19832,1640
25709,1640
177780,1640
105238,1640
225676,1640
187611,1640
110810,1640
166334,1640
17200,1640
100336,1640
120453,1640
49896,1640
181009,1640
118337,1640
202867,1640
138085,7828
132789,5840
54305,5840
67026,5840
92948,5840
92115,5840
122855,5840
1818,5840
182768,5840
213157,5840
216030,5840
77254,5840
125235,5840
59520,5840
14768,5840
40619,5840
22924,5840
71238,5840
17859,5840
138266,5840
28323,5840
168911,5840
54215,5840
230040,5840
107888,5840
151093,5840
149271,5840
16339,5840
60528,5840
143126,5840
71627,5840
180501,5840
108965,5840
196060,5840
126343,5840
113206,5840
168765,5840
176478,3112
74673,3112
8726,3112
87572,3112
42629,3112
222146,3112
161283,3112
168007,3112
127747,3112
95628,3112
227771,3112
196382,3112
2133,3112
176954,3112
228154,3112
200560,3112
178407,3112
181249,3112
35039,3112
47030,3112
218813,3112
84491,3112
98996,3112
183563,3112
139368,3112
77101,4361
62643,4361
17474,4361
135822,4463
56089,4463
29629,7087
29425,7087
181588,7087
208689,4665
170180,4665
224427,4665
17200,4665
140277,4665
99191,4665
113772,4665
128933,4665
178721,4665
151788,4665
187611,4665
92661,4665
223054,4665
120453,4665
22247,7260
138229,7260
34672,7260
93888,7260
75215,7260
105112,7260
204433,7260
164771,7260
226582,7260
130318,7260
54386,7260
153337,7260
153809,2525
224412,2525
125235,2525
135958,2525
202092,2525
120400,2525
218041,2525
188987,4596
37387,4596
104714,4596
141465,4596
184396,4596
132027,4596
144042,4596
2478,4596
149648,4596
31229,4596
39534,4596
166421,4596
72096,4596
7976,4596
200559,4596
185342,4596
147612,4596
136916,4596
215871,4596
207828,4596
103198,4596
141369,4596
224871,4596
171095,4596
205572,4596
4370,4596
229412,4596
49853,5442
103631,5442
163735,5442
24144,558
189028,558
97725,558
90199,558
155423,558
114630,558
211075,558
196605,558
28423,558
230526,558
155685,558
93945,558
186161,558
142346,558
63539,558
28907,558
178610,558
200523,558
142795,558
49043,558
108584,558
189343,558
209127,558
211880,558
215105,558
118253,558
37387,558
18956,558
27337,558
40594,558
26210,558
160619,558
35782,5483
155978,5483
87891,5483
87554,5483
106934,5483
9544,5483
227754,5483
6097,5483
219615,5483
125235,5483
155603,5483
200523,5483
27208,5483
160298,5483
37050,5483
107764,5483
144537,5483
36753,5483
164451,5483
38712,5483
111882,5483
58274,5483
44476,5483
100514,5483
29484,5483
199061,5483
11273,5483
169093,5483
153660,5483
203128,5483
108794,5483
7610,5483
89324,5483
97562,1892
94536,1892
179221,1948
160847,1948
226411,1948
214185,1948
107550,1948
180407,1948
171186,1948
187199,1948
34722,1948
136508,1948
197905,1948
158529,1948
9599,1948
150937,1948
223824,1948
46868,1948
200866,4427
46126,4427
167970,4427
191189,4427
109538,4427
208333,4427
9088,4427
65124,4427
98822,4427
184093,4427
161314,4427
95470,7966
99103,7966
95120,7966
224728,7966
97910,7966
182610,7966
147215,7966
215871,7966
1633,7966
98618,7966
66890,7966
218551,7966
176918,7966
64838,7966
151195,7966
86470,7966
172419,7966
216784,7966
7082,7966
5902,7966
70475,7966
181084,7966
52479,1983
108772,1983
146174,7873
20470,7873
100286,7873
73874,7873
51189,7873
153578,7873
26029,7873
14491,7873
217491,7873
114257,7873
132774,7873
63301,7873
231422,7873
105313,7873
200697,7873
144034,7873
35815,7873
184806,7873
125795,7873
141391,7873
93336,7873
121857,7873
182358,7873
192328,7873
85327,7873
216251,5324
17464,5324
206694,5324
212493,5324
155743,5324
22642,5324
66844,5324
13736,5324
166787,5324
154703,5324
134530,5324
6965,5324
216178,5324
163616,5324
86712,5324
176551,5324
80550,2208
79764,2208
5539,2208
128107,2208
81266,2208
4653,2208
231762,2208
76669,2208
124598,2208
174384,2208
192036,2208
203630,2208
231060,2208
215386,2208
122546,2208
117708,2208
202763,2208
73749,2208
116858,2208
574,2208
112080,2208
119551,2208
31513,2208
44137,2208
124953,2208
50800,2208
126891,2208
229140,2208
5627,2208
184179,2208
60070,2208
123089,4951
176340,4951
144780,4951
198947,4951
223440,4951
87746,4951
114186,4951
96469,4951
97303,4951
99628,4951
199226,4951
224606,3163
194555,3163
56445,3163
203585,3163
178191,3163
25367,3163
4602,3163
222619,3163
110813,6124
150438,6124
167554,1856
58705,1856
55815,1856
59149,1856
42357,3042
189674,3042
224412,3042
97805,1441
123598,1441
93159,1441
56013,1441
56607,1441
31608,1441
13619,1441
101360,1441
143667,1441
172243,1441
77475,1441
10251,1441
44476,1441
125050,1441
49153,1441
68793,1441
77050,1441
179788,1441
124929,573
115628,573
128809,573
75890,573
161493,573
134497,573
144401,573
961,573
198378,573
89845,573
222194,573
48147,573
21145,573
146608,573
182872,573
89904,573
148159,573
127595,573
2131,573
61627,573
135023,573
24316,573
213973,573
228934,573
152434,573
140740,573
81178,573
118649,573
140929,573
125544,573
89499,573
16321,573
98444,573
114184,573
166911,573
25189,573
88919,1222
60275,1222
29276,1222
108023,1222
43075,1222
145446,1222
96751,1222
27783,1222
26510,1222
192259,1222
134314,1222
161253,1222
189078,1222
64822,1222
165209,1222
53516,1222
221530,1222
45934,1222
95788,1222
68700,1222
21230,1222
32509,1222
141427,1222
225321,1222
151018,1222
113635,1222
11228,1222
122558,1222
101210,1222
135442,1222
42872,5603
171642,5603
144979,5603
147113,5603
98584,5603
113832,5603
113258,5603
88772,5603
170359,5603
143594,5603
154068,5603
202392,5603
223656,5603
191753,5603
190535,5603
92417,5603
39181,5603
62163,5603
14804,5603
220472,5603
225590,974
69183,974
130419,974
54816,974
185051,974
133204,974
153596,974
192595,974
177940,4745
89412,4745
79976,4745
95129,4745
167158,4745
36541,4745
58800,4745
121026,4745
45189,7631
60528,7631
65495,7631
176233,7631
180099,7631
133196,7631
185510,7631
27677,7631
137326,7631
198378,7631
113865,7631
230040,7631
131157,6353
217797,6353
43438,6353
184641,6353
31168,2508
77246,2508
56993,2508
192495,2508
206758,2508
108991,2508
56998,2508
816,2508
175259,2508
23333,2508
201549,2508
229630,2508
158033,2508
17090,2508
164010,2508
73121,2508
129886,2508
196845,2508
82430,2508
182969,2508
151094,2508
112693,6897
161963,6897
104024,6897
181588,6897
219985,6897
36241,6897
45790,6897
29210,6897
81033,6897
95628,4482
34683,4482
149091,4482
159045,4482
201454,4482
181625,4482
48684,4482
55194,4482
186650,4482
164536,4482
73785,4482
77088,4482
17790,4482
122972,4482
158724,4482
65028,4482
6507,4482
98171,4482
81242,4482
24008,4482
159421,4482
16386,4482
7271,4482
76955,4482
40920,4482
82153,4482
75392,4227
140400,4227
45640,4227
49424,4227
227076,4227
43749,4227
202815,4227
164441,4227
132651,4227
72385,4227
176772,4227
167702,4227
60769,2874
185011,2874
60990,2874
12048,2874
218550,3131
148017,3131
107517,3131
113484,3131
34248,3131
161239,6735
51817,6735
148186,6735
226819,6735
65948,6735
52680,6735
44999,6735
216244,6735
141180,6735
159201,6735
2464,6735
212705,6735
98242,6735
99140,6735
223396,6735
183923,6735
214859,6735
47710,1048
88944,4569
173148,1268
19002,7192
76721,7192
81986,7192
66119,7192
104028,7192
62868,7192
144016,7192
71238,7192
82964,7192
221804,7192
38925,7192
220898,7192
69505,7192
101066,7192
172452,7192
116903,7192
184029,7192
218570,7192
174264,7192
172862,7192
113466,7192
117106,7192
141712,7192
104452,7192
166567,7192
2689,7192
6454,7192
15466,7192
146765,7192
59935,7192
149649,7192
38156,7192
90663,7192
162557,7192
20878,7192
71458,7192
119110,7192
137251,44
82914,3673
109731,3673
180099,3673
89040,3673
217968,3673
92695,3673
125918,3673
93336,3673
69891,3673
109746,3673
173768,3673
115628,4966
226700,4966
5044,4966
43962,330
114989,330
222596,330
115107,330
25363,330
36062,330
143112,330
130466,330
225046,330
72327,330
44001,330
119782,330
8219,330
1787,330
105919,330
227980,330
208385,330
168223,3788
69732,3788
33665,5587
37064,5587
18776,5587
127650,5587
155028,5587
154137,5587
116036,5587
99059,5587
2464,5587
214859,5587
111944,5587
8849,5587
152126,5587
4695,5587
103449,5587
147612,4265
180166,4265
77812,4265
193611,4265
109419,4265
145678,4265
34945,4540
36753,4540
129199,4540
47030,1240
229279,1240
183563,1240
95628,1240
168007,1240
176478,1240
183928,1240
46126,1240
227771,1240
161283,1240
87572,1240
230637,1240
170626,1240
228154,1240
139368,1240
83460,1240
117041,1240
146739,1240
16386,1240
218813,1240
28971,1240
201454,1240
181249,1240
17123,1240
197302,1240
206270,1240
105326,1240
13250,6163
139988,6163
61892,6163
212692,6163
133204,6163
187945,6163
36753,6163
27976,6163
131743,6163
124481,6163
117873,6163
93255,6163
225068,6163
115779,6163
209809,6163
54570,6163
50698,6163
32304,6163
171500,6163
173298,6163
59664,6163
57560,6163
69934,6163
101006,6163
76842,6163
54688,7979
217495,7979
171984,7979
126743,7979
64492,7979
90150,7979
29225,7979
61336,7979
158561,7979
18928,7979
91134,7979
118433,7979
195114,7979
231299,7979
221008,7979
13439,7979
103326,7979
27354,7979
48578,7979
157605,7979
137731,7979
112097,7979
128744,7979
69222,7979
49840,7979
214383,7979
19166,7979
220448,7979
193116,7979
207314,7979
102127,7979
96956,7979
212597,7979
169040,2682
18760,2682
75439,2682
21643,2682
230070,2682
102088,2682
28656,2682
214717,2682
112632,2682
17186,2682
4436,2682
206194,3621
65010,3621
29380,2720
164363,2720
125918,2720
145479,2720
4051,2720
156403,2720
154594,2720
126137,2720
156848,2720
72590,2720
223026,2720
96688,2720
214640,2720
121663,2720
84018,2720
183316,2720
224403,2720
61026,7179
159612,7179
221601,7179
142917,7179
183316,7179
23141,7179
8758,5189
50830,5189
76727,5189
39389,5189
176590,5189
204025,5189
171497,5189
13736,5189
216178,5189
163616,5189
75904,5189
168965,5189
6965,5189
39668,5189
66844,5189
14445,5189
212493,5189
23063,5189
26005,5189
206694,5189
16324,5189
166787,5189
196001,5189
42651,5189
60168,5189
202815,5189
155743,5189
106441,5189
84593,5189
218101,5189
216251,5189
109887,5189
86712,5189
15745,5189
58235,5189
17464,5189
196997,5201
40323,5201
98417,5201
100336,5201
117430,5201
42337,5201
216348,5201
50297,5201
53169,5201
111446,5201
46451,5201
15773,6400
162364,6400
7271,2288
200820,2288
182985,2288
6507,2288
164536,2288
81242,2288
34683,2288
150090,2288
73785,2288
63560,2288
159045,2288
65028,2288
98509,2288
158724,2288
9362,2288
133015,5848
229442,5848
92576,5848
13587,5848
181919,5848
66388,5848
45222,5848
154086,5848
157453,5848
63263,4037
136583,4037
169907,3299
143678,3299
185674,946
111928,946
136672,946
224884,946
99616,946
74226,946
11289,6920
73764,6920
220219,6920
106595,6920
161732,6920
39869,6920
136466,6920
21380,6920
23806,6920
27532,6920
79849,6920
90682,6920
69000,6920
84171,6920
8513,6920
